"lista","EJ.1.A","EJ.1.B","EJ.1.C","Total.E1","EJ.2.A","EJ.2.B","EJ.2.C","EJ.2D","EJ.2E","EJ.2F","Total.E2","Puntaje.total","HW3_grade","partner_number","answer_1_c","AI","favorable","HW_1","HW_2","HW_3","Midterm_25","Midterm_25.1","Exam_35","Final_grade","Final_grade_excluding_HW_3"
"1a90a573c200ff39ac0012de2dc7cfa29300068ecc958bb7149645bb593da909",10,5,7,22,5,6,"10",7,10,10,"48","70","5,7","e75340eed5f1ce656e96b3547843b5aaf0c6202eceeb4e973998d6d1c7054b8a","Cuando los estudiantes con distintos orígenes tienen acceso a la educación superior, los contratadores valoran más las habilidades y competencias adquiridas en la universidad en lugar del origen escolar. Las medidas que toma el gobierno, como las cuotas de acceso a la educación, aumentan la visibilidad y representación de grupos marginados y segregados en la educación y en el trabajo, desafiando estereotipos y prejuicios. Al implementar una política de cuotas, se fomenta una mayor diversidad en las universidades. Esto no solo beneficia a los estudiantes admitidos a través de estas cuotas, sino también a sus compañeros, los cuales se ven expuestos a diferentes perspectivas y experiencias. La interacción diaria con personas de distintos orígenes ayuda a promover una cultura de inclusión y respeto por el que está al lado. Aparte de esto, los egresados de estos grupos discriminados pueden servir como motivación e inspiración para las futuras generaciones, demostrando que el talento no está limitado por el origen étnico o socioeconómico. Con respecto a la discriminación contra los negros y pueblos indígenas, la política de cuotas tiene el potencial de tener un impacto significativo. Históricamente, estos grupos se han subrepresentado en las instituciones de educación superior por barreras económicas y sociales. Al asegurar que un porcentaje de los cupos universitarios esté reservado para estos grupos, se les da una oportunidad más justa para acceder a una educación de calidad y, por ende, a mejores oportunidades laborales. Además, si vemos el efecto en el mercado laboral, las empresas que valoran y practican la inclusión tienden a ser más innovadoras y a tener un ambiente de trabajo más saludable.",100,1,2.9,6.8,5.7,3.5,3.8,3,3.6,50.52631579
"78ef8d1c8909a6a73ba6e3741cc90286e73fc2c2aaae9ec73b54c8b6d0d16011",10,5,10,25,4,8,"7",7,10,10,"46","71","5,7","8f9da0d4c13cfecccf23779c9a0d13931c8152593c08562198e494859f14c9bc","Dado que el sistema además de admitir a los alumnos por sus puntajes los elige por otras
características, ser o no negro, ser o no de pueblos indígenas, se puede generar un nivel de
discriminación debido a que como hay cierto porcentaje de alumnos que deben pertenecer a
estas características, dejan de elegir a ciertas personas que quizá obtuvieron mejores puntajes
pero que fueron rechazados debido a que los cupos los debía utilizar otro alumno precedente
del sistema de cotas. Por otro lado, esta política de cuotas es una medida diseñada para
promover la equidad y la diversidad en la educación superior. Al garantizar el acceso a
universidades de alta calidad para estudiantes de grupos desfavorecidos, esta política no solo
mejora sus oportunidades educativas y laborales, sino que también contribuye a reducir el
elitismo y la discriminación en el mercado laboral. La teoría de la señalización apoya la idea de
que, al mejorar la diversidad de estudiantes en universidades prestigiosas, se mejora la
percepción de capacidad y talento de una gama más amplia de individuos, beneficiando tanto
a los estudiantes como a la sociedad en general.",57,0,6.3,6.3,5.7,4.9,4.3,4,4.6,65.11278195
"57d28de894c6278639896f213ce90e51924ccd8d988c73fdcf7c3ce23fa4cab4",10,10,7,27,8,5,"10",7,10,10,"50","77","6,1","c7b859a34f55d01dc848b5cb0dbd8a94fd27f1b45c43f029703e8a76a0ab2942","La política de cuotas en Brasil afectaría al comportamiento de los empleadores, ya que al entrar a las universidades, las personas de escuelas públicas, personas negras o personas de pueblos originarios tienen más oportunidades, por lo que también habrá más diversidad e inclusión en la educación superior y posteriormente en el mercado laboral. Asimismo, los empleadores verán que más personas de este tipo estarán estudiando carreras profesionales y por consecuencia reducirán los prejuicios, estereotipos y discriminación que la sociedad tiene hacia ellos.",100,1,6.9,6.9,6.1,4.2,4.2,5.2,4.9,69.32330827
"56b9fdccc313af02a53540c6e7f03a0848ab073c15fefb4146f3815bfabb5a88",10,5,7,22,4,6,"10",10,10,10,"50","72","5,8","solo","La implementación de estas políticas en las universidades brasileñas influyen en gran medida el comportamiento de los empleadores y en la discriminación contra ciertos grupos marginados, esto se debe a las siguientes razones:

- Cambio en la percepción de los empleadores: Al reducir la brecha en la calidad de la educación entre estudiantes de distintos niveles socioeconómicos, los empleadores pueden empezar a valorar más la calidad de la universidad y el rendimiento académico en lugar de el colegio del que salieron. Por otro lado, las políticas de cuotas promueven la diversidad y meritocracia. Los empleadores pueden ver a los graduados con cuotas como estudiantes que superaron varios obstáculos, lo que puede ser una señal positiva.

- Impacto en la discriminación: Al aumentar el número de graduados de estos grupos históricamente marginados, se incrementa su visibilidad en el mercado laboral, lo que permite que los empleadores se familiaricen más con estos grupos. Por otra parte, al garantizar que una proporción de los estudiantes de buenas universidades provengan de entornos diversos, esto ayudará a desmantelar las prácticas elitistas en la contratación, donde el colegio puede haber sido usado como un filtro socioeconómico implícito.",100,1,6.6,6.7,5.8,4.4,6,5.9,5.6,80.15037594
"845c588bf2421d6d1d051e9c7c16ea498671c2b1a1eeff9384f9513d37e0b10c",10,10,7,27,10,5,"10",10,10,10,"55","82","6,5","cb9093a51074a59c1fb2e326b1b004a1fb6f4cdc0d537c8c3cb1c3446e8667e1","La política de cuotas en las universidades públicas brasileñas tiene el potencial de transformar el comportamiento de preferencia socioeconómica y élite de los empleadores. Al proporcionar acceso a una educación superior de calidad a estudiantes de minorías y de bajos recursos (como lo son personas de origen indígena o afrodescendientes), se puede demostrar que la capacidad y el talento no están confinados a un grupo socioeconómico específico, nivelando las señales educativas para los empleadores. Con el tiempo, esto puede reducir la discriminación en el proceso de contratación y fomentar una cultura de equidad y diversidad en el lugar de trabajo, permitiendo que estudiantes sin importar sus origenes socioeconómicos compitan en igualdad de condiciones. Además, la diversidad de estudiantes con diferentes contextos educativos enfatiza la calidad de la educación superior como indicador principal de habilidad y preparación profesional, desafiando las preferencias tradicionales por escuelas privadas prestigiosas.",100,1,6.6,6.2,6.5,4,4.2,4.8,4.7,65.71428571
"0658715a7dcd7a156455ffa7a399250c872d43139a14a8ee19da53ccb85e9008",10,5,10,25,3,6,"7",7,10,10,"43","68","5,5","fc938105b29e7577ed65ae1553971e857243da5184df9c758427e71eff7d6acc","La implementación de cuotas de equidad en Brasil puede llevar a que las empresas consideren factores más allá de la educación superior. Esto se debe a que personas con mejores puntajes en exámenes, que no fueron admitidas por no entrar en los cupos de equidad, y personas con menores puntajes que sí ingresaron a universidades prestigiosas, generan una percepción de falta de discriminación. Como resultado, las empresas no pueden asegurar la calidad de los trabajadores basándose únicamente en la institución educativa, lo que hace que otros aspectos se vuelven importantes para la selección laboral. La medida de las cuotas podría estar indirectamente impulsando el comportamiento elitista por parte de los empleadores en Brasil. 
Esta señalización ambigua puede resultar en discriminación hacia aquellos que estudiaron en universidades de prestigio pero que son parte de las cuotas de equidad (afrodescendientes, indígenas, entre otros). A pesar de haber estudiado en una buena universidad, los empleadores pueden desconfiar de sus capacidades, pensando que su ingreso pudo deberse a las cuotas de equidad, que requerían menores puntajes. Esto podría agravar la discriminación existente hacia afrodescendientes e indígenas en el mercado laboral, ya que las empresas preferirán no contratarlos para asegurarse de que no hayan sido admitidos por las cuotas de equidad y que efectivamente tengan un buen rendimiento en las pruebas estandarizadas. Las empresas podrían optar a no contratar a personas que cumplan las características de las determinadas etnias de las cuotas, para evitar el riesgo de sub-calificación, al contratar gente que no pueda ser incluida en dichas cuotas se aseguran al 100% que ingresaron de manera competitiva, lo que podría llevar a que no contratan a los afrodescendientes e indígenas, aumentando la discrimancion por “ahorrarse” ese riesgo. Las empresas prefieren estar 100% seguros de que las capacidades de sus trabajadores son las más altas posibles. ",55,0,6.8,6.9,5.5,3.9,6.1,4.9,5.2,73.68421053
"e75340eed5f1ce656e96b3547843b5aaf0c6202eceeb4e973998d6d1c7054b8a",10,5,7,22,5,6,"10",7,10,10,"48","70","5,7","1a90a573c200ff39ac0012de2dc7cfa29300068ecc958bb7149645bb593da909","Cuando los estudiantes con distintos orígenes tienen acceso a la educación superior, los contratadores valoran más las habilidades y competencias adquiridas en la universidad en lugar del origen escolar. Las medidas que toma el gobierno, como las cuotas de acceso a la educación, aumentan la visibilidad y representación de grupos marginados y segregados en la educación y en el trabajo, desafiando estereotipos y prejuicios. Al implementar una política de cuotas, se fomenta una mayor diversidad en las universidades. Esto no solo beneficia a los estudiantes admitidos a través de estas cuotas, sino también a sus compañeros, los cuales se ven expuestos a diferentes perspectivas y experiencias. La interacción diaria con personas de distintos orígenes ayuda a promover una cultura de inclusión y respeto por el que está al lado. Aparte de esto, los egresados de estos grupos discriminados pueden servir como motivación e inspiración para las futuras generaciones, demostrando que el talento no está limitado por el origen étnico o socioeconómico. Con respecto a la discriminación contra los negros y pueblos indígenas, la política de cuotas tiene el potencial de tener un impacto significativo. Históricamente, estos grupos se han subrepresentado en las instituciones de educación superior por barreras económicas y sociales. Al asegurar que un porcentaje de los cupos universitarios esté reservado para estos grupos, se les da una oportunidad más justa para acceder a una educación de calidad y, por ende, a mejores oportunidades laborales. Además, si vemos el efecto en el mercado laboral, las empresas que valoran y practican la inclusión tienden a ser más innovadoras y a tener un ambiente de trabajo más saludable.",100,1,6.6,6.8,5.7,3.5,4.1,4.1,4.3,60.22556391
"f464dd5c6f1d650c574c699cec33fc00f27800ccb30c783fd54eff5672b97aa3",10,10,7,27,4,6,"10",6,10,10,"46","73","5,9","solo","La política de cuotas está diseñada para que estudiantes de grupos subrepresentados,
como aquellos de escuelas públicas, comunidades negras e indígenas, puedan acceder a
la educación superior. Esta medida equilibra las oportunidades al ofrecerles una chance
que podrían haber perdido si la competencia se basara solo en notas de corte. 

Al brindar acceso a una educación superior de calidad a un grupo más diverso de
estudiantes, las universidades públicas fomentan la creación de una fuerza laboral más variada. Esto puede llevar a los empleadores a valorar habilidades y competencias por
encima del nombre de la institución educativa del candidato.

Además, cambia las percepciones de prestigio; cuando graduados de distintos orígenes
académicos ingresan al mercado laboral y muestran su capacidad, la idea de que solo los
egresados de colegios prestigiosos pueden tener éxito se debilita. Esto puede disminuir la
dependencia de los empleadores en el historial escolar como principal criterio de
selección.",66,1,6.5,6.5,5.9,4.8,5.8,5.9,5.7,80.67669173
"b2b95c6e61950606b415a627fa825854155518f359fc05fc4c926f2549e56382",10,5,7,22,8,5,"9",10,10,10,"52","74","5,9","solo","La implementaci ́on de estas pol ́ıticas afecta directamente al comportamiento de los empleadores de Brasil y tambi ́en afecta a la discriminaci ́on racial. Como primer punto, estas pol ́ıticas permiten que una mayor cantidad de estudiantes historicamente desfavorecidos puedan acceder a las universidades las cuales son m ́as prestigiosas y, por lo tanto, m ́as dificiles de entrar. Gracias a esto, este grupo puede derribar las barreras sosioecon ́omicas, de otro modo no hubieran podido entrar a la universidad. Esto genera una disminuci ́on en la discrimi- naci ́on al aumentar la inclusi ́on. Esto lleva a que ahora los empleadores puedan priorizar m ́as la educaci ́on superior, debido a que ahora todos pueden entrar a esta, siempre y cuando se esfuerzen y este esfuerzo en la educaci ́on superior lo que los empleadores m ́as deber ́ıan priorizar.",100,1,6.8,6.3,5.9,4,5.6,5.7,5.3,75.93984962
"8128f212ee8d9dc28f1ba1bfc8cd43e6d3ddbbd52651ff516d93efbadc112374",10,5,7,22,3,5,"2",6,10,10,"36","58","4,9","744e41f7d7e1f05bd29229a944ee598b94d593aec4c012e50bdeb63a1cd0b6b7","La política de cuotas en las universidades públicas brasileñas puede tener un impacto significativo en cómo los empleadores evalúan a los candidatos y en la discriminación contra grupos marginados en el proceso de contratación. 

Primero, al priorizar el acceso a la educación superior para estudiantes de escuelas públicas y grupos étnicos como negros e indígenas, las cuotas desafían la tendencia actual donde se da preferencia a estudiantes de escuelas particulares prestigiosas en los procesos de contratación. Esto podría cambiar la percepción de los empleadores sobre la relevancia del colegio de origen como señal de capacidad y potencial del candidato.

Además, al enfocarse en los logros académicos y la formación universitaria obtenida a través de cuotas, se puede fomentar una evaluación más objetiva y basada en el mérito. Esto podría reducir la discriminación sistémica al proporcionar oportunidades equitativas para todos los graduados universitarios, independientemente de su trasfondo socioeconómico o étnico.

En términos prácticos, la implementación de cuotas puede promover un cambio cultural hacia un entorno laboral más inclusivo y justo. Al aumentar la diversidad en la educación superior y posteriormente en la fuerza laboral, las políticas de cuotas pueden contribuir a una mayor sensibilidad hacia la equidad y la diversidad en las decisiones de contratación.

En conclusión, las cuotas en las universidades públicas brasileñas tienen el potencial de desafiar el comportamiento elitista en las entrevistas de trabajo y de reducir la discriminación contra grupos históricamente marginados. Al priorizar la educación superior como criterio principal de evaluación, estas políticas pueden promover un mercado laboral más equitativo y meritocrático en Brasil.",100,1,6.2,6,4.9,4,4.5,5.3,4.8,69.02255639
"17c440456686b182da0f1e9799539bf61ba6752978e3c737fc813dc565222518",10,5,10,25,8,7,"10",7,10,9,"51","76","6,1","849b95c5d0ab03700bde97de256b201020156973457ce5eb5a2669c08fd842ff","Analizando los resultados obtenidos anteriormente, los de amplia competencia tienen una nota corte promedio mas alta que los estudiantes de las cuotas, por lo que esto refleja un acceso diferencial a la educación superior entre diferentes grupos socieconomicos y ectnicos, en Brasil. Esto podría afectar el comportamiento de los empleadores hacia uno mas elitista, si medimos la señal de educacion como en el item anterior, va a provocar discriminación de todas formas porque la señal indica que el proceso de selección para los dos tipos de alumnos fue diferente generando que se prefiera uno por sobre otro y no logrando el objetivo con ese mecanismo de selección. Es por esto que podría haber discriminacion racial en el proceso de contratación, al estar la señal sesgada, la selección no es imparcial en terminos de evaluación de candidatos porque saben que las condiciones de selección en primero lugar ya fueron diferentes para ellos, con menor rendimiento, lo cual puede provocar una futura no contratación. ",34,0,6.7,6.9,6.1,3.6,5.4,4.8,4.9,69.32330827
"31de63a6cf0641f8092b984211e2dfbc27139aaa12b65a29f121ef0aaac838f7",10,5,7,22,5,0,"7",10,10,10,"42","64","5,3","solo","La política de cuotas en Brasil tiene implicancias significativas, analizando la base de datos es que se puede concluir la significancia que tiene la política de cuotas en Brasil. Más del 53% de las personas que ingresaron a la universidad el año 2022 se vio afectada por la política de cuotas. Este dato demuestra que la diversificación esta siendo efectiva, por lo que las universidades serán mas representativas de la diversidad de la sociedad y se irán fortaleciendo relaciones entre personas de distintas escuelas y clases socioeconómicas. Dado esta información es que concluyo que si es posible que se vea afectado el comportamiento de los empleadores en Brasil.

Por otro lado esta información también respalda que la discriminación hacia los negros y los pueblos indígenas en el proceso de contratación se verán afectadas. La mayor inclusión de estas personas a la educación superior va a generar que se cambie el prejuicio actual que se tiene sobre ellas. Con el tiempo se generalizará la visión de estas personas como individuos con las mismas capacidades y educación, por lo que se podría concluir que la contratación de una persona negra o indígena no tendría porque estar marcada por ese rasgo, ya que la educación superior que reciben es la misma que la de las personas de una clase socioeconómica mayor. Esta política puede ayudar a que se mejore la reputación intelectual y académica de estos grupos marginados, ya que pueden emerger exitosas personas de estos grupos marginados y el aumento de la diversidad en el mercado laboral será un gran factor que influya en la discriminación hacia ellos.",21,1,5.7,6.2,5.3,4.8,5.2,4.9,5.1,72.33082707
