"lista","EJ.1.A","EJ.1.B","EJ.1.C","Total.E1","EJ.2.A","EJ.2.B","EJ.2.C","EJ.2D","EJ.2E","EJ.2F","Total.E2","Puntaje.total","HW3_grade","partner_number","answer_1_c","AI","favorable","HW_1","HW_2","HW_3","Midterm_25","Midterm_25.1","Exam_35","Final_grade","Final_grade_excluding_HW_3"
"1a90a573c200ff39ac0012de2dc7cfa29300068ecc958bb7149645bb593da909",10,5,7,22,3,"3","10",10,10,10,"46","68","5,5","b2b95c6e61950606b415a627fa825854155518f359fc05fc4c926f2549e56382","La política de cuotas podría hacer que el comportamiento de carácter elitista de los empleadores se reduzca considerablemente, ya que esta política permite que los alumnos marginados, que tienen menos recursos para acceder a una educación escolar de alto nivel, tengan mayor probabilidad de acceder gratuitamente a una educación superior (universidad) de mayor calidad que las universidades privadas, gracias a todos los beneficios que incluye esta política. Esto hace que la nueva señal de graduarse de una universidad pública sea mejor que la señal de si la escolaridad colegial proviene o no de colegios particulares de prestigio. Si alguien se graduó de una buena universidad, indica que, como adulto, es capaz de resolver diversos problemas de carácter complejo para poder graduarse, a diferencia de un escolar, cuya graduación en gran parte depende de sus padres. En el tema de la discriminación contra los negros y los pueblos indígenas, si esta política se efectúa, debería disminuir esta discriminación, ya que si estas personas son capaces de graduarse de una universidad pública de alta competencia, indica que son más que capaces de realizar un buen trabajo, lo que disminuye la discriminación hacia estos grupos.",35,1,5.8,6.5,5.5,3.1,4.1,5.6,4.7,65.78947368
"7c338feca54c5f4d11a1fd4979b4abf73d0e8043f9c9a92754a0182baf6ac16c",10,10,7,27,10,"7","1",10,10,10,"48","75","6,0","1cbfbfa9a1fb7de03027bdcf67018fcf7490ab1a364e4032c73a1900783139ce","Dado que sabemos que hay una diferencia notable en el promedio de puntaje corte entre los alumnos competitivos y con cuotas, se puede concluir que la admisión para los alumnos con cuotas es facilitada, ya que se le exige menos que alguien competitivo. 
Al tener cupos de reservas para alumnos negros y provenientes de pueblos indigenas, va a aumentar la representación de estos grupos en la educación superior. Esto provocaría que sean más aceptados en terminos de empleo y poder luchar contra los prejuicios que antes se le hacían a estos grupos étnicos. Esto debería disminuir la discriminación contra los negros y los pueblos indígenas en el proceso de contratación, dado que ellos podrán demostrar que son capacitados al haber egresado de una universidad prestigiosa y de calidad gracias a que tuvieron facilidades de acceso a la universidad y ser capaces. 
Por parte de los empleadores, no debería cambiar tanto su perpeción de los graduados, ya que, esta política solamente facilita el acceso a la educación superior, pero ellos aún tendrán que demostrar que son capaces de poder llevar adelante su formación profesional, significa que, no importa si ingresó más fácil que otro alumno, lo que importa es ver que fue capaz de poder cumplir su formación académica y que es capacitado para el empleo. ",78,1,6.8,6.5,6,3.4,4.3,4.7,4.5,63.68421053
"56b9fdccc313af02a53540c6e7f03a0848ab073c15fefb4146f3815bfabb5a88",5,5,7,17,3,"3","8",7,10,10,"41","58","4,9","6ca2d242d2b1dfbd5b260dc21ce1e534e1f6a5c779ed9e58017dd8edc15be498","La implementación de la política de cuotas en las universidades públicas
brasileñas tiene varias implicaciones para el comportamiento de los empleadores y
la discriminación en el proceso de contratación. Basándonos en los resultados
obtenidos en los incisos a) y b), podemos observar que las notas de corte para los alumnos con cuotas son generalmente inferiores a las de los alumnos de amplia
competencia. Esta diferencia es estadísticamente significativa, como lo demuestra
la prueba t de muestras pareadas.

La política de cuotas permite que un mayor número de estudiantes de contextos
socioeconómicos desfavorecidos, incluidos negros, mulatos e indígenas, accedan
a universidades públicas de alta calidad. Este acceso puede ayudar a reducir el
elitismo en las decisiones de contratación, ya que más estudiantes de escuelas
públicas tendrán la oportunidad de obtener títulos de instituciones prestigiosas.
Con una mayor diversidad en las universidades, los empleadores pueden
comenzar a valorar más la calidad de la educación superior recibida que el colegio
de origen del candidato, promoviendo una percepción más meritocrática basada
en el rendimiento académico universitario.

Además, al permitir que más estudiantes negros e indígenas accedan a
universidades de prestigio, la política de cuotas puede contribuir a reducir la
discriminación en el mercado laboral. Estos grupos podrán demostrar su
capacidad y competencia al tener títulos de instituciones reconocidas, lo que
puede cambiar las percepciones sociales sobre su talento. En consecuencia, la
discriminación en el proceso de contratación podría disminuir, mejorando la
inclusión y la equidad en el mercado laboral brasileño.

En conclusión, la política de cuotas en las universidades públicas brasileñas tiene
el potencial de disminuir el comportamiento elitista de los empleadores y reducir la
discriminación contra negros e indígenas en el proceso de contratación. Al
diversificar el perfil de los graduados y promover una percepción más justa y
basada en el mérito, esta política puede contribuir significativamente a la igualdad
de oportunidades en el mercado laboral.",100,1,5.6,6.5,4.9,3.8,4.8,5.9,5.1,72.48120301
"c34894873df49bfc5e4d53321fa21a514ea5023031be687ddc6492cccbf7b9c5",10,5,7,22,5,"3","5",7,10,10,"40","62","5,1","76f2c28c1ed62d24b946af8ffbb3815cb63a2c817d3d86b74305d401b80b1eb9","Las políticas de cuotas en las universidades públicas brasileñas, cuyo objetivo es aumentar la representación de estudiantes de grupos desfavorecidos como personas de color, de origen indígena o de bajos ingresos, podrían ayudar a mitigar el comportamiento discriminador en el mercado laboral demostrando que los estudiantes de los grupos desfavorecidos mencionados pueden tener un alto rendimiento académico.

Para dar a estos estudiantes acceso a universidades de calidad, las políticas de matrícula podrían reducir la discriminación en el proceso de solicitud, puesto que los empleadores comienzan a prestar más atención a los títulos universitarios que a los orígenes o factores como el colegio donde el postulante estudió, reduciendo así la discriminación basada en circunstancias socioeconómicas y étnicas.

Por lo que esta política tiene el potencial de volver menos elitista el mercado laboral brasileño.",43,1,6.9,6.8,5.1,4.7,4.2,5,4.9,70.07518797
"18ff10650d0b85fd7d069dab6cadefc6bb7026f1b8aca0072737612581d38c63",10,5,10,25,8,"5","1",5,10,10,"39","64","5,3","solo","La política de cuotas provoca un comportamiento más elitista ya que, ahora la señal que entrega la universidad no es tan ""fiable"". Por los resultados observados los empleadores se concentrarán más en la forma de admisión o en donde se educaron.

Ahora el ser negro o ser perteneciente a un pueblo indígena se asociará a la admisión por cuotas, y como en los resultados se ve que los admitidos por esta vía tienen peor desempeño se les asociará una señal negativa, por la cual podría aumentar la discriminación contra ellos al momento de postular a un empleo.",0,0,6.7,6.5,5.3,4,5.1,5.2,5,71.5037594
"25c8cef1e1cce8fe1280473ac86b719266a2358e7a0c0985a2d3c07da87f6416",10,5,10,25,3,"5","10",7,10,10,"45","70","5,7","ddcc5579ec111f7d662ae8d5c264a19808b6e614de843edead312996640a376e","La implementación de cuotas en Brasil puede llevar a las empresas a considerar aspectos más allá de la educación. Esto se debe a que personas con mayores puntajes en exámenes pueden no ser admitidas debido a las cuotas, mientras que otras con puntajes menores sí estén ingresando, lo que genera una percepción de inconsistencia. Por lo tanto, las empresas no pueden garantizar la calidad de los trabajadores basándose solo en la institución educativa, haciendo que otros factores se vuelvan importantes en el proceso de selección.

Esta situación ambigua puede resultar en discriminación contra aquellos que, aunque tuviesen buena educación, al beneficiarse de las cuotas de equidad, los empleadores pueden dudar de sus capacidades, pensando que su admisión fue facilitada al requerir de puntajes menores, por lo que esto podría intensificar la discriminación hacia los afrodescendientes o indígenas, buscando solo contratar a los individuos que ingresaron de manera competitiva, con el fin de evitar el riesgo de la contratación de individuos en teoría menos capaces.",33,0,6.8,6.7,5.7,4.9,5.8,5.7,5.6,80.37593985
"bc2cfdc136873cf5ee3bcae9a380a3d65610205fd8603d0119a23a0c6f01826d",10,5,7,22,4,"5","10",10,10,10,"49","71","5,7","solo","Contexto y Resultados Previos 
De acuerdo con los resultados obtenidos: 
•	La diferencia promedio en la nota de corte entre los alumnos de amplia competencia y los alumnos con cuotas es significativa. 
•	El histograma muestra que la mayoría de las diferencias están en el rango positivo, indicando que las notas de corte para los alumnos de amplia competencia tienden a ser más altas. 
•	La prueba t de muestras pareadas confirma que esta diferencia es estadísticamente significativa con un valor t de 37.733 y un p-value < 2.2e-16, lo que sugiere que la nota de corte promedio para los alumnos de amplia competencia es significativamente mayor que la de los alumnos con cuotas. 
Impacto en el Comportamiento Elitista de los Empleadores Diversificación del Perfil de Graduados 
● Diversidad en Universidades Prestigiosas: La implementación de cuotas permite que más estudiantes de escuelas públicas, negros, mulatos e indígenas accedan a universidades públicas de alta calidad. Esto diversifica el perfil de los graduados de estas instituciones prestigiosas. 
Reducción del Enfoque en la Procedencia Escolar 
•	  Cambio de Enfoque: Con una mayor diversidad de antecedentes en las universidades de prestigio, los empleadores pueden comenzar a enfocarse más en la calidad de la educación superior y las habilidades adquiridas, en lugar de la procedencia escolar. 
•	 Meritocracia Real: Esto contribuye a una visión más justa y meritocrática del mercado laboral, donde el desempeño y las habilidades se valoran más que el origen educativo. 
Impacto en la Discriminación Contra Negros e Indígenas Mejora de Oportunidades Educativas 
•	  Acceso a Educación de Calidad: Las cuotas aumentan el acceso a la educación superior para negros e indígenas, brindándoles mayores oportunidades de desarrollo profesional y académico. 
•	  Reducción de Desigualdades: Al graduarse de universidades prestigiosas, estos grupos históricamente subrepresentados tienen mejores oportunidades de competir en el mercado laboral. 
Aumento de Representación y Visibilidad 
•	●  Mayor Representación: Una mayor representación de negros e indígenas en universidades de alta calidad ayuda a reducir la discriminación en el proceso de contratación. La presencia de más graduados de estos grupos en el mercado laboral puede romper estereotipos y prejuicios existentes. 
•	Role Models: La visibilidad de individuos exitosos de estos grupos puede servir de inspiración y cambiar percepciones negativas. 
Consecuencias a Largo Plazo
Persistencia de la Brecha Salarial de Género y Racial 
● Igualdad de Oportunidades: La política de cuotas puede contribuir a la igualdad de oportunidades y a la reducción de la brecha salarial de género y racial. Con más individuos de diversos antecedentes académicos y sociales en el mercado laboral, las empresas pueden valorar más la diversidad y la inclusión. 
Cambio en la Cultura Organizacional 
•	Políticas Inclusivas: Las empresas pueden adoptar políticas más inclusivas y valorar la diversidad como un activo, promoviendo ambientes laborales más equitativos. 
•	Evaluaciones Justas: Los procesos de contratación pueden evolucionar para centrarse más en las competencias y menos en los antecedentes socioeconómicos, promoviendo una cultura organizacional más justa y equitativa. 
Conclusión 
La política de cuotas en las universidades públicas brasileñas tiene el potencial de transformar el comportamiento elitista de los empleadores y reducir la discriminación contra negros e indígenas en el proceso de contratación. Al diversificar el perfil de los graduados y demostrar que el mérito y la capacidad no están restringidos a ciertos grupos socioeconómicos o raciales, se promueve una evaluación más justa y basada en competencias reales. Esto puede llevar a un mercado laboral más inclusivo y equitativo, donde las oportunidades no estén limitadas por el origen educativo o racial.",100,1,4,6.1,5.7,2.8,4,5.3,4.3,61.05263158
"a019cd4f9ce196756e0df5d2ee9e074996318196c9fdbdfeae1cfd0fda7eb45b",10,5,7,22,10,"5","10",7,10,10,"52","74","5,9","d8f8c0fa8161591f444fe6c11a9905b2b2e070ad7542c5a0273b37dea7ed34df","La política implementada busca que jóvenes provenientes de colegios públicos, negros y/o de pueblos indígenas tengan acceso a mejores oportunidades. Es por esto, que al facilitar su acceso a Universidades prestigiosas mejoran sus señales, ya que es posible que sin la política entren a peores Universidades, o que ni siquiera entren. De esta manera, la política implementada es una forma de ""igualar la cancha"" entre los jóvenes. Por lo tanto, cuando los jóvenes egresen de la Universidad, es más probable que las firmas se enfoquen en el título Universitario, que el colegio de egreso. Respecto a la discriminación contra los negros y los pueblos indígenas, en el ámbito laboral debería disminuir, ya que al salir de buenas Universidades envían una señal a las firmas de ser buenos, por lo que estas tendrían incentivos a contratarlos para de esta manera maximizar las ganancias de la empresa.",65,1,7,7,5.9,5.4,6.2,6.25,6.1,87.03007519
"48fb67c5ab391f8c9e91b40bc9fbe87fcd28f0b8867397e0864f0a8e4fc19e5e",10,5,10,25,8,"3","9",5,10,10,"45","70","5,7","solo","Creo que la política podría afectar el tipo de comportamiento de los empleadores de dos formas posibles:
-Se podría reconocer el mérito de las personas que salieron de escuelas públicas por haber sido capaces de salir de universidades prestigiosas, a pesar de su educación primaria de menor calidad.
-A la vez se podría poner en duda los méritos por el hecho de haber accedido a la universidad a través de una admisión especial con cupos reservados.
Creo que se podría intensificar la discriminación hacia negros e indígenas en el proceso de contratación, se pondrá en duda sus méritos y se les puede mirar con cierto resentimiento por quitarles cupos a personas que tuvieron mejor puntaje en la prueba para acceder a la universidad.
Todo esto por la diferencia que se comprobó significativa en los promedios de puntaje corte entre las personas con y sin cupo.",33,0,6.1,4.3,5.7,3.7,4.6,6,5,70.60150376
"f9c9ccc77d727bc227760bb56c33b281b5f8c579aae04938abb0259b3b729cd3",10,5,10,25,10,"6","9",10,10,10,"55","80","6,3","f883a56de3b04b7ed0f0e02ac21ef66c6331e9d1fb6ce3a6001ae4a881ee82ea","Este sistema afecta negativamente al comportamiento de la elasticidad de los trabajadores. Esto porque, como podemos ver en las preguntas a y b, el promedio de los alumnos de alta competencia es más alta que los con cuota. Esto puede tornarse como que los alumnos que entran por cuotas, necesitan un menor rendimiento para aprobar el examen y eso llevaría a la discriminación. Esta diferencia puede hacer que no se confíe en ellos al momento de contratación.",NA,0,6.5,5.4,6.3,3.6,3.1,4.35,4.1,57.03007519
"9bea74d9683df2a8bc1f3a8c02b51dd83633e76e29d2ecc253dd528ee6507f3c",10,7,7,24,3,"4","10",10,10,10,"47","71","5,7","solo","Basándome en los resultados obtenidos anteriormente, la política de cuotas en las universidades
públicas de Brasil tiene implicaciones significativas en el mercado laboral y en la discriminación.
Esta política podría reducir el elitismo en la contratación porque estudiantes de grupos desfavorecidos
tendrían más acceso a universidades de alta calidad. Esto puede equilibrar las oportunidades y hacer que
los empleadores consideren más la calidad de la educación superior que el origen socioeconómico del
empleado.
La inclusión de estudiantes negros e indígenas en universidades públicas prestigiosas disminuye la
discriminación en el proceso de contratación. Los empleadores tendrían que basar sus decisiones más en
las habilidades y logros académicos que en el origen étnico o social de los candidatos.
Además, a largo plazo, la política de cuotas puede promover una mayor diversidad en el lugar de trabajo,
lo cual es beneficioso tanto para la equidad social como para la innovación y la productividad dentro de
las empresas.",68,1,6.7,7,5.7,4.4,5.4,4.75,5.1,72.14285714
"76f2c28c1ed62d24b946af8ffbb3815cb63a2c817d3d86b74305d401b80b1eb9",10,5,7,22,5,"3","5",7,10,10,"40","62","5,1","c34894873df49bfc5e4d53321fa21a514ea5023031be687ddc6492cccbf7b9c5","Las políticas de cuotas en las universidades públicas brasileñas, cuyo objetivo es aumentar la representación de estudiantes de grupos desfavorecidos como personas de color, de origen indígena o de bajos ingresos, podrían ayudar a mitigar el comportamiento discriminador en el mercado laboral demostrando que los estudiantes de los grupos desfavorecidos mencionados pueden tener un alto rendimiento académico.

Para dar a estos estudiantes acceso a universidades de calidad, las políticas de matrícula podrían reducir la discriminación en el proceso de solicitud, puesto que los empleadores comienzan a prestar más atención a los títulos universitarios que a los orígenes o factores como el colegio donde el postulante estudió, reduciendo así la discriminación basada en circunstancias socioeconómicas y étnicas.

Por lo que esta política tiene el potencial de volver menos elitista el mercado laboral brasileño.",43,1,6.8,6.9,5.1,NA,4.6,5.3,5.3,75.41353383
"6ca2d242d2b1dfbd5b260dc21ce1e534e1f6a5c779ed9e58017dd8edc15be498",5,5,7,17,3,"3","8",7,10,10,"41","58","4,9","56b9fdccc313af02a53540c6e7f03a0848ab073c15fefb4146f3815bfabb5a88","La implementación de la política de cuotas en las universidades públicas
brasileñas tiene varias implicaciones para el comportamiento de los empleadores y
la discriminación en el proceso de contratación. Basándonos en los resultados
obtenidos en los incisos a) y b), podemos observar que las notas de corte para los alumnos con cuotas son generalmente inferiores a las de los alumnos de amplia
competencia. Esta diferencia es estadísticamente significativa, como lo demuestra
la prueba t de muestras pareadas.

La política de cuotas permite que un mayor número de estudiantes de contextos
socioeconómicos desfavorecidos, incluidos negros, mulatos e indígenas, accedan
a universidades públicas de alta calidad. Este acceso puede ayudar a reducir el
elitismo en las decisiones de contratación, ya que más estudiantes de escuelas
públicas tendrán la oportunidad de obtener títulos de instituciones prestigiosas.
Con una mayor diversidad en las universidades, los empleadores pueden
comenzar a valorar más la calidad de la educación superior recibida que el colegio
de origen del candidato, promoviendo una percepción más meritocrática basada
en el rendimiento académico universitario.

Además, al permitir que más estudiantes negros e indígenas accedan a
universidades de prestigio, la política de cuotas puede contribuir a reducir la
discriminación en el mercado laboral. Estos grupos podrán demostrar su
capacidad y competencia al tener títulos de instituciones reconocidas, lo que
puede cambiar las percepciones sociales sobre su talento. En consecuencia, la
discriminación en el proceso de contratación podría disminuir, mejorando la
inclusión y la equidad en el mercado laboral brasileño.

En conclusión, la política de cuotas en las universidades públicas brasileñas tiene
el potencial de disminuir el comportamiento elitista de los empleadores y reducir la
discriminación contra negros e indígenas en el proceso de contratación. Al
diversificar el perfil de los graduados y promover una percepción más justa y
basada en el mérito, esta política puede contribuir significativamente a la igualdad
de oportunidades en el mercado laboral.",100,1,5.3,6.5,4.9,3.1,5.4,5.75,5,71.09022556
"0658715a7dcd7a156455ffa7a399250c872d43139a14a8ee19da53ccb85e9008",10,5,10,25,8,"5","10",5,8,10,"46","71","5,7","e5164039b2c1c27e25576cc079788c7165a2631969dacff567795fde70c2aebd","La política de cuotas en las universidades públicas de Brasil podría afectar este tipo de comportamiento elitista, de forma que ahora quienes ocupen estos puestos van a tener la misma señalización que sus compañeras de carreara en cuanto a sus estudios superiores lo que lleva a los empleadores a reconsiderar su sesgo ya que con las cuotas, se entregan oportunidades a personas negras e indígenas por lo que de a poco irá desapareciendo el sesgo que personas de ese origen no reciben la misma educación de calidad que otros. Esto podría afectar a los negros e indígenas de forma que le dan mayores oportunidades. Hay que tener en cuanto a las cuotas que son solo una herramienta, por lo que no es la única solución y de ser mal aplicado podría tener un efecto contrario donde en vez de ayudar, aporte de forma negativa al ámbito de discriminación y elitismo.",0,1,6.6,6.1,5.7,3.8,4.8,5.15,4.9,68.98496241
"508fadea01f4ac612110608ca48769f3b6f1934a4756db6cbb860dc4e6738e01",10,5,7,22,5,"8","10",10,10,10,"53","75","6,0","11be57637421087397a1bc0a2e2401bd8106ff05ad9b0e10438541098bdf0f9b","Las políticas de cuotas incrementan el acceso de estudiantes talentosos de entornos pobres a universidades de alta calidad. Esto permite que más estudiantes de diversas procedencias ingresen a universidades prestigiosas, disminuyendo así la relevancia del colegio de procedencia como una señal de calidad. Los diplomas de universidades prestigiosas se convierten en una señal más creíble de la calidad del candidato, independientemente de su colegio de origen. Estoprovoca una cambio en la perspectiva que tienen los empleadores sobre la relevancia del colegio, ahoracomienzan a valorar más la calidad de la educación superior que el colegio de procedencia, ayudando a reducir los sesgos y las prácticas elitistas que discriminan a la gente mas pobre. El éxito académico y profesional de los estudiantes beneficiados por cuotas demuestra que el colegio de origen no es un buen indicador de habilidad, eliminando los prejuicios existentes de los empleadores elitistas como los de Chile. Tambien, las políticas de cuotas empoderan a los grupos marginados, permitiendo que más negros, mulatos e indígenas accedan a oportunidadesde educacion y trabajo de alta calidad. La visibilidad y el éxito de estos estudiantes en el mercado laboral ayudan a desafiar estereotipos y prejuicios, promoviendo una cultura más inclusiva.",100,1,5.5,6.9,6,4.5,4.6,4.35,4.7,66.42857143
"cc23e06317c055bbf09ff1ca3e4b1442b233ac831762b00daaa0aef7bbc271e6",10,10,7,27,7,"6","10",10,10,10,"53","80","6,3","57d28de894c6278639896f213ce90e51924ccd8d988c73fdcf7c3ce23fa4cab4","Observando los resultados, el valor p es igual a 2.2e-16 (que es igual a 0.00000000000000022), un número menor al grado de significancia de 5%. Esto se puede interpretar como que la diferencia entre las dos medias es significativa por lo que rechazamos la hipótesis nula de que no existe diferencia entre ambas. El t-test también permite ver la diferencia de medias estimada que corresponde a 48.62864. En otras palabras, la nota corte promedio de un alumno con cuotas es 48.62 menor a la de uno de alta competencia.

Estos resultados demuestran que los alumnos beneficiarios de cuotas tienen una ventaja sobre aquellos alumnos de alta competencia ya que el puntaje de corte es 48.62 menor, lo que les garantiza un acceso más fácil. Esta medida ayuda a combatir la barrera de acceso a la educación superior que enfrentan ciertos grupos marginados ya que de esta manera se compensa la diferencia que existía producto de la diferencia entre establecimientos escolares.

La existencia de una política de cuotas permite restarle importancia al establecimiento escolar básico al que un individuo asiste lo que equipara las oportunidades entre aquellos con alto y bajo acceso a la educación. De esta forma se logra promover la inclusión de estos grupos marginados además de enfocar el proceso de selección de alumnos en base a los méritos académicos y el esfuerzo de estos. Gracias a esta política las diferencias socioeconómicas y raciales no afectan negativamente a ciertos grupos, permitiendo un justo acceso a la educación superior.

Este acceso a la educación superior se traducirá en una mayor contratación laboral de
los grupos marginados y que llevará a un cambio en la percepción de los empleadores
sobre estos grupos. Gracias a esto existirá una mayor diversidad, donde las capacidades sean lo que distingan a unos trabajadores de otros.",60,1,7,6.1,6.3,4.4,5.6,6,5.6,79.02255639
"744e41f7d7e1f05bd29229a944ee598b94d593aec4c012e50bdeb63a1cd0b6b7",10,10,7,27,10,"8","10",10,10,10,"58","85","6,7","sola","La política de coras de Brasil ayuda a reducir esta segmentación
para contratar, reduce el elitismo y discriminación a negros e indigenas. Esta política aumenta los grupos de representación de negros e indígenas en
la contratación en instituciones, así ellos pueden mostrar su capacidad y cambiar de a poco la perspectiva y prejuicio elitista de los empleadores.",NA,1,7,6.4,6.7,4.5,5.3,6.1,5.6,79.02255639
"c6b95ec3d151f08485558ce12e6a75663f3a18ff466a1312ade5c111183f4248",10,7,7,24,5,"4","8",7,10,10,"44","68","5,5","1078debd870cfbd18fb8705652d5934db43272683e7f567f0ba5fbb77cf58708","Creo que la política de cuotas podría influir significativamente en la percepción de los
empleadores. Con una diversidad mayor de alumnos en términos de raza y antecedentes educativos, los empleadores podrán valorar más la educación sin hacer distinciones al contratar. Al final, todos habrán recibido la misma educación universitaria, independientemente del colegio de donde provengan, lo que hará que todos sean vistos como bien educados y con capacidades y herramientas similares para desempeñarse en el trabajo. Esto ayudará a reducir el sesgo hacia candidatos de escuelas secundarias prestigiosas.
Además, al aceptar a candidatos más diversos, se fomentará la aparición de una variedad de ideas debido a las diferencias culturales y de pensamiento. Esta diversidad será beneficiosa para las empresas, ya que permitirá enfrentar problemas desde múltiples perspectivas, integrando distintas ideas y encontrando soluciones más innovadoras y efectivas.",100,1,7,6.5,5.5,3.7,5.4,5.85,5.3,75.15037594
"f464dd5c6f1d650c574c699cec33fc00f27800ccb30c783fd54eff5672b97aa3",10,5,7,22,4,"3","7",7,10,10,"41","63","5,2","4cc8b4ac1bb2282db451b2eeeefd6b54d404e45016f2b668a1d20497f7ab7b01","Primero, se podría evitar este tipo de comportamiento elitista, ya que la política de cuotas puede reducir la brecha de alumnos de alta competencia y alumnos de cuota al dejar de lado el puntaje de corte y asegurar una cuota del 50%. Esto podría ocasionar que los empleadores ya no vean el colegio de donde viene cada alumno como una señal, sino que solo se deberían fijar en otro tipo de señales como: la universidad de la que egresaron, el rendimiento o las notas de cada alumno en la universidad, sus habilidades, etc., evitando así este comportamiento elitista. Por lo tanto, esto podría reducir la discriminación contra los negros y pueblos indígenas en el proceso de contratación. Además, si estos grupos tienen mayor representación en las universidades y los trabajos, esto puede llevar a romper estigmas y prejuicios en distintos ámbitos.",70,1,6.7,7,5.2,5.2,5.2,5.75,5.6,79.66165414
